Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of cytoplasmic translational elongation (GO:1900247)	2/10	0.005388901759505493	0.33895336464398684	0	0	22.060267857142858	115.22990468921296	DPH2;CPEB3
modification-dependent protein catabolic process (GO:0019941)	6/141	0.005392453169797653	0.33895336464398684	0	0	3.9674747474747476	20.72114803540865	PSMD9;ARRDC1;PSMD13;UBE2S;USP33;CHFR
oligosaccharide metabolic process (GO:0009311)	4/63	0.0056177600573256705	0.33895336464398684	0	0	6.020766529241105	31.198542028526045	GALNT13;ST6GAL2;GALNT4;ST6GALNAC4
embryonic organ morphogenesis (GO:0048562)	3/33	0.006050673001070626	0.33895336464398684	0	0	8.853811659192825	45.22160246979117	SIX2;MEGF8;FBN1
positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	2/11	0.006537615175765244	0.33895336464398684	0	0	19.60813492063492	98.63250364607059	CPEB3;TOB1
negative regulation of cardiac muscle hypertrophy (GO:0010614)	2/11	0.006537615175765244	0.33895336464398684	0	0	19.60813492063492	98.63250364607059	ATP2B4;FOXO1
proteasome assembly (GO:0043248)	2/11	0.006537615175765244	0.33895336464398684	0	0	19.60813492063492	98.63250364607059	PSMD9;PSMD13
regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	2/11	0.006537615175765244	0.33895336464398684	0	0	19.60813492063492	98.63250364607059	CPEB3;TOB1
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	3/34	0.006581618730951201	0.33895336464398684	0	0	8.567770866483437	43.03997895075857	HMBOX1;HNRNPA2B1;CCT8
cellular response to starvation (GO:0009267)	5/107	0.007378237414021128	0.35715650378461183	0	0	4.363410522580073	21.42094439471079	RRAGB;EHMT2;USP33;BMT2;FOXO1
regulation of carbohydrate catabolic process (GO:0043470)	3/37	0.008337000237864448	0.35715650378461183	0	0	7.810604062252704	37.389766321386354	POM121;PRKAG2;NUP88
negative regulation of reactive oxygen species biosynthetic process (GO:1903427)	2/13	0.00913477649778908	0.35715650378461183	0	0	16.041396103896105	75.32504719712321	ATP2B4;CD34
regulation of coenzyme metabolic process (GO:0051196)	3/39	0.009645605025825576	0.35715650378461183	0	0	7.37593423019432	34.23357617381027	POM121;PRKAG2;NUP88
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	4/75	0.010324816925964344	0.35715650378461183	0	0	5.000126887450831	22.866604639476797	VAMP8;PSMD9;PSMD13;PSMB3
negative regulation of cellular amide metabolic process (GO:0034249)	4/75	0.010324816925964344	0.35715650378461183	0	0	5.000126887450831	22.866604639476797	ABCA7;CPEB3;TOB1;GIGYF2
intraciliary transport involved in cilium assembly (GO:0035735)	3/40	0.010342173636784031	0.35715650378461183	0	0	7.176221064113441	32.806275547822544	IFT52;KIF3A;CEP131
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	2/14	0.010578461043696417	0.35715650378461183	0	0	14.703869047619047	66.88694928283637	CPEB3;TOB1
positive regulation of vascular smooth muscle cell proliferation (GO:1904707)	2/14	0.010578461043696417	0.35715650378461183	0	0	14.703869047619047	66.88694928283637	FOXJ2;HTR1B
retrograde transport, endosome to plasma membrane (GO:1990126)	2/14	0.010578461043696417	0.35715650378461183	0	0	14.703869047619047	66.88694928283637	SNX17;VPS39
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	2/14	0.010578461043696417	0.35715650378461183	0	0	14.703869047619047	66.88694928283637	ATP2B4;SPPL3
negative regulation of secretion (GO:0051048)	2/14	0.010578461043696417	0.35715650378461183	0	0	14.703869047619047	66.88694928283637	VAMP8;ERBB3
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	4/78	0.011805219812913395	0.35715650378461183	0	0	4.796688580472364	21.293524645583442	VAMP8;PSMD9;PSMD13;PSMB3
regulation of cellular response to heat (GO:1900034)	4/78	0.011805219812913395	0.35715650378461183	0	0	4.796688580472364	21.293524645583442	POM121;AKT1S1;NUP88;CD34
nucleobase-containing small molecule catabolic process (GO:0034656)	2/15	0.012115773668748008	0.35715650378461183	0	0	13.572115384615385	59.89709840535109	ENTPD6;ENTPD7
anaphase-promoting complex-dependent catabolic process (GO:0031145)	4/79	0.012327345684988967	0.35715650378461183	0	0	4.732492492492493	20.803730605461276	PSMD9;PSMD13;PSMB3;UBE2S
regulation of ATP metabolic process (GO:1903578)	3/43	0.012603462385796866	0.35715650378461183	0	0	6.636995515695067	29.028782871547353	POM121;PRKAG2;NUP88
nucleobase-containing compound catabolic process (GO:0034655)	3/43	0.012603462385796866	0.35715650378461183	0	0	6.636995515695067	29.028782871547353	DIS3L;ENTPD6;ENTPD7
regulation of hydrolase activity (GO:0051336)	4/80	0.012864033603493176	0.35715650378461183	0	0	4.669985775248933	20.329942261861557	CFAP100;PLXND1;ADAP1;TBC1D10B
positive regulation of binding (GO:0051099)	4/81	0.013415417320430867	0.35715650378461183	0	0	4.609102609102609	19.871457700648715	HMBOX1;USP33;HMGB2;SPPL3
rRNA transcription (GO:0009303)	2/16	0.013744433379404935	0.35715650378461183	0	0	12.60204081632653	54.02647864020346	GTF3C3;CAVIN1
positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	2/16	0.013744433379404935	0.35715650378461183	0	0	12.60204081632653	54.02647864020346	CPEB3;TOB1
sialylation (GO:0097503)	2/16	0.013744433379404935	0.35715650378461183	0	0	12.60204081632653	54.02647864020346	ST6GAL2;ST6GALNAC4
positive regulation of ubiquitin protein ligase activity (GO:1904668)	4/82	0.013981626575375914	0.35715650378461183	0	0	4.54978054978055	19.427613899530158	PSMD9;PSMD13;PSMB3;UBE2S
ribosome biogenesis (GO:0042254)	7/226	0.014592020056880341	0.35715650378461183	0	0	2.854089781280624	12.065037995285023	LAS1L;PIH1D1;DIS3L;ISG20L2;DDX31;RPL24;RPF2
intraciliary transport (GO:0042073)	3/46	0.015125669304698	0.35715650378461183	0	0	6.173010741474607	25.87332279861035	IFT52;KIF3A;CEP131
protein methylation (GO:0006479)	3/46	0.015125669304698	0.35715650378461183	0	0	6.173010741474607	25.87332279861035	KIN;EHMT2;FAM98B
icosanoid metabolic process (GO:0006690)	3/46	0.015125669304698	0.35715650378461183	0	0	6.173010741474607	25.87332279861035	FA2H;DAGLA;GPX4
RNA secondary structure unwinding (GO:0010501)	3/46	0.015125669304698	0.35715650378461183	0	0	6.173010741474607	25.87332279861035	DDX19B;AGO4;DDX31
regulation of generation of precursor metabolites and energy (GO:0043467)	3/46	0.015125669304698	0.35715650378461183	0	0	6.173010741474607	25.87332279861035	POM121;PRKAG2;NUP88
regulation of mRNA stability (GO:0043488)	5/128	0.015203824283586912	0.35715650378461183	0	0	3.6145752860243534	15.131365009729027	PSMD9;PSMD13;PSMB3;NOCT;GIGYF2
ubiquitin-dependent protein catabolic process (GO:0006511)	9/341	0.01583118275859608	0.36548196058207155	0	0	2.428765754261285	10.069113167094132	PSMD9;UCHL1;ARRDC1;PSMB3;PSMD13;UBE2S;USP33;KLHL11;CHFR
positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)	4/87	0.0170393141925493	0.385338880799262	0	0	4.274611961358949	17.407211639314117	PSMD9;PSMD13;PSMB3;CCDC22
mRNA destabilization (GO:0061157)	2/18	0.01726686545777126	0.385338880799262	0	0	11.025669642857142	44.75281716514252	CPEB3;GIGYF2
regulation of stem cell differentiation (GO:2000736)	4/88	0.017696975008373132	0.38684567992313834	0	0	4.2235092235092235	17.039163249029045	PSMD9;PSMD13;PSMB3;HOXB4
regulation of megakaryocyte differentiation (GO:0045652)	3/49	0.017912197277994455	0.38684567992313834	0	0	5.769545720413336	23.2066902006028	L3MBTL1;AGO4;HMGB2
negative regulation of cellular process (GO:0048523)	12/534	0.01872546755797739	0.39461915100509704	0	0	2.0681061338489632	8.226658960132633	VAMP8;POU1F1;PLXND1;ERBB3;SFRP5;IRF1;BHLHE40;OSGIN2;ANP32B;ROR2;CD34;TOB1
neurogenesis (GO:0022008)	3/50	0.0189001787327356	0.39461915100509704	0	0	5.646503196259899	22.408621677120447	DAGLA;KIF3A;FAT4
calcium ion transport into cytosol (GO:0060402)	2/19	0.019156269466266845	0.39461915100509704	0	0	10.3765756302521	41.04065607271198	JPH2;ATP2B4
regulation of cellular amine metabolic process (GO:0033238)	3/51	0.01991782247644883	0.39805916859649226	0	0	5.528587443946188	21.65072434690996	PSMD9;PSMD13;PSMB3
regulation of cellular amino acid metabolic process (GO:0006521)	3/51	0.01991782247644883	0.39805916859649226	0	0	5.528587443946188	21.65072434690996	PSMD9;PSMD13;PSMB3
regulation of signal transduction by p53 class mediator (GO:1901796)	5/138	0.020368850258760993	0.40108662494824954	0	0	3.341101622835369	13.00940940956086	L3MBTL1;NUAK1;EHMT2;PRKAG2;RPF2
RNA metabolic process (GO:0016070)	6/191	0.02165297351549759	0.4163554508073168	0	0	2.887813267813268	11.067869196519254	DDX19B;AGO4;DIS3L;HNRNPA2B1;DDX31;GTF2F2
protein O-linked glycosylation via threonine (GO:0018243)	2/21	0.023180814279142273	0.4163554508073168	0	0	9.283364661654135	34.946579340499504	GALNT13;GALNT4
protein localization to nucleus (GO:0034504)	4/96	0.023528274967736823	0.4163554508073168	0	0	3.854680767724246	14.453327489041545	POM121;NUP88;ABCA7;RPF2
negative regulation of gene expression (GO:0010629)	13/618	0.02384653007102803	0.4163554508073168	0	0	1.9337834167539674	7.224840250494549	L3MBTL1;ZBTB18;HMGB2;TOB1;GIGYF2;FOXO1;HMBOX1;AGO4;IRF1;NOCT;BHLHE40;CPEB3;CD34
mRNA metabolic process (GO:0016071)	4/97	0.024329689209144273	0.4163554508073168	0	0	3.81303884529691	14.169473109754886	SF3A3;KIN;AGO4;HNRNPA2B1
cellular response to organonitrogen compound (GO:0071417)	4/97	0.024329689209144273	0.4163554508073168	0	0	3.81303884529691	14.169473109754886	RRAGB;HTR1B;CPEB3;SLC26A6
protein O-linked glycosylation via serine (GO:0018242)	2/22	0.02531180977943735	0.4163554508073168	0	0	8.81875	32.42199506044415	GALNT13;GALNT4
maturation of LSU-rRNA (GO:0000470)	2/22	0.02531180977943735	0.4163554508073168	0	0	8.81875	32.42199506044415	LAS1L;RPF2
rRNA metabolic process (GO:0016072)	6/200	0.026387688920083682	0.4163554508073168	0	0	2.752577319587629	10.005226882508955	LAS1L;CAVIN1;PIH1D1;DIS3L;ISG20L2;RPL24
regulation of glycolytic process (GO:0006110)	3/57	0.026647575019979528	0.4163554508073168	0	0	4.912805181863478	17.809199433813575	POM121;PRKAG2;NUP88
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	4/100	0.026832290884603045	0.4163554508073168	0	0	3.6933183183183185	13.362976840653356	POM121;DDX19B;HNRNPA2B1;NUP88
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	5/149	0.027244870829933734	0.4163554508073168	0	0	3.0841503267973858	11.111854377126976	PSMD9;PSMD13;PSMB3;CETN2;CEP131
positive regulation of mRNA catabolic process (GO:0061014)	2/23	0.027519250482510065	0.4163554508073168	0	0	8.398384353741497	30.174299007791394	CPEB3;TOB1
macromolecule modification (GO:0043412)	2/24	0.029801152943464828	0.4163554508073168	0	0	8.016233766233766	28.1626981753275	ST6GAL2;ST6GALNAC4
DNA geometric change (GO:0032392)	2/24	0.029801152943464828	0.4163554508073168	0	0	8.016233766233766	28.1626981753275	HNRNPA2B1;HMGB2
regulation of cellular response to stress (GO:0080135)	4/104	0.030400641684209924	0.4163554508073168	0	0	3.544864864864865	12.383246523555067	POM121;NUAK1;AKT1S1;NUP88
peptide metabolic process (GO:0006518)	4/104	0.030400641684209924	0.4163554508073168	0	0	3.544864864864865	12.383246523555067	SPPL2A;GDAP1L1;CTNS;SPPL3
mRNA transport (GO:0051028)	4/104	0.030400641684209924	0.4163554508073168	0	0	3.544864864864865	12.383246523555067	POM121;DDX19B;HNRNPA2B1;NUP88
mRNA export from nucleus (GO:0006406)	4/105	0.03133438484669506	0.4163554508073168	0	0	3.5095887967175097	12.153843673694418	POM121;DDX19B;HNRNPA2B1;NUP88
signal peptide processing (GO:0006465)	2/25	0.0321555684150982	0.4163554508073168	0	0	7.667313664596273	26.353857765209163	SPPL2A;SPPL3
regulation of vascular smooth muscle cell proliferation (GO:1904705)	2/25	0.0321555684150982	0.4163554508073168	0	0	7.667313664596273	26.353857765209163	FOXJ2;HTR1B
L-amino acid transport (GO:0015807)	2/25	0.0321555684150982	0.4163554508073168	0	0	7.667313664596273	26.353857765209163	SLC7A5;CTNS
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	3/62	0.03307011683061145	0.4163554508073168	0	0	4.495325682146386	15.325128151374313	PSMD9;PSMD13;PSMB3
regulation of translation (GO:0006417)	6/213	0.0343683589142286	0.4163554508073168	0	0	2.5779973649538865	8.68944673754661	TSFM;POM121;NUP88;CPEB3;TOB1;GIGYF2
ribosomal large subunit biogenesis (GO:0042273)	3/63	0.03444273686839422	0.4163554508073168	0	0	4.4201793721973095	14.889184743623948	LAS1L;RPL24;RPF2
O-glycan processing (GO:0016266)	3/65	0.03727530491170615	0.4163554508073168	0	0	4.277158975842616	14.06939040622308	GALNT13;GALNT4;ST6GALNAC4
positive regulation of kinase activity (GO:0033674)	4/113	0.03940902847907638	0.4163554508073168	0	0	3.2506818745350854	10.511926122898016	ERBB3;PRKAG2;ROR2;MERTK
positive regulation of canonical Wnt signaling pathway (GO:0090263)	4/113	0.03940902847907638	0.4163554508073168	0	0	3.2506818745350854	10.511926122898016	PSMD9;WNT2B;PSMD13;PSMB3
positive regulation of calcium-mediated signaling (GO:0050850)	2/28	0.03963491530502145	0.4163554508073168	0	0	6.781593406593407	21.891287668023136	JPH2;SPPL3
production of miRNAs involved in gene silencing by miRNA (GO:0035196)	2/28	0.03963491530502145	0.4163554508073168	0	0	6.781593406593407	21.891287668023136	AGO4;HNRNPA2B1
regulation of defense response to virus by virus (GO:0050690)	2/28	0.03963491530502145	0.4163554508073168	0	0	6.781593406593407	21.891287668023136	AP2S1;AP1S1
protein sumoylation (GO:0016925)	3/68	0.0417406195749561	0.4163554508073168	0	0	4.079130734736116	12.956463547441851	POM121;NUP88;SENP1
protein alkylation (GO:0008213)	2/29	0.04226057153604398	0.4163554508073168	0	0	6.530092592592593	20.660564802992	KIN;FAM98B
chromatin remodeling (GO:0006338)	4/116	0.04271527207159813	0.4163554508073168	0	0	3.163127413127413	9.973969446082833	PIH1D1;HMGB2;HMG20B;ANP32B
negative regulation of cell cycle G2/M phase transition (GO:1902750)	3/69	0.043286225251916395	0.4163554508073168	0	0	4.017121891561353	12.61344465615085	PSMD9;PSMD13;PSMB3
snRNA transcription (GO:0009301)	3/70	0.04486015914803131	0.4163554508073168	0	0	3.956964058630614	12.283228415863155	INTS7;GTF2F2;GTF2E1
snRNA transcription from RNA polymerase II promoter (GO:0042795)	3/70	0.04486015914803131	0.4163554508073168	0	0	3.956964058630614	12.283228415863155	INTS7;GTF2F2;GTF2E1
ribosomal large subunit assembly (GO:0000027)	2/30	0.04494949968255246	0.4163554508073168	0	0	6.29655612244898	19.533274935722194	RPL24;RPF2
negative regulation of secretion by cell (GO:1903531)	2/30	0.04494949968255246	0.4163554508073168	0	0	6.29655612244898	19.533274935722194	VAMP8;HTR1B
protein palmitoylation (GO:0018345)	2/30	0.04494949968255246	0.4163554508073168	0	0	6.29655612244898	19.533274935722194	GOLGA7B;ABHD17C
regulation of sodium ion transmembrane transport (GO:1902305)	2/30	0.04494949968255246	0.4163554508073168	0	0	6.29655612244898	19.533274935722194	FXYD3;ATP2B4
RNA export from nucleus (GO:0006405)	4/119	0.04617343825892183	0.4163554508073168	0	0	3.0801410105757934	9.47251343008165	POM121;DDX19B;HNRNPA2B1;NUP88
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	3/71	0.046462256363851595	0.4163554508073168	0	0	3.898575573727249	11.96517672162298	PSMD9;PSMD13;PSMB3
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	3/72	0.04809234464424655	0.4163554508073168	0	0	3.841879508676155	11.658691532721566	PSMD9;PSMD13;PSMB3
regulation of fat cell differentiation (GO:0045598)	3/72	0.04809234464424655	0.4163554508073168	0	0	3.841879508676155	11.658691532721566	ANKRD26;NOCT;FOXO1
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	3/72	0.04809234464424655	0.4163554508073168	0	0	3.841879508676155	11.658691532721566	PSMD9;PSMD13;PSMB3
chloride transport (GO:0006821)	3/73	0.04975024465556699	0.4163554508073168	0	0	3.78680333119795	11.363211840630285	FXYD3;SLC4A10;SLC26A6
positive regulation of TOR signaling (GO:0032008)	2/32	0.05051019798919633	0.4163554508073168	0	0	5.876190476190477	17.543836895340778	RRAGB;PIH1D1
cellular response to amino acid stimulus (GO:0071230)	2/32	0.05051019798919633	0.4163554508073168	0	0	5.876190476190477	17.543836895340778	RRAGB;CPEB3
negative regulation of fat cell differentiation (GO:0045599)	2/32	0.05051019798919633	0.4163554508073168	0	0	5.876190476190477	17.543836895340778	ANKRD26;FOXO1
positive regulation of telomere maintenance via telomerase (GO:0032212)	2/32	0.05051019798919633	0.4163554508073168	0	0	5.876190476190477	17.543836895340778	HMBOX1;CCT8
regulation of nitric oxide biosynthetic process (GO:0045428)	2/32	0.05051019798919633	0.4163554508073168	0	0	5.876190476190477	17.543836895340778	ATP2B4;CD34
negative regulation of protein phosphorylation (GO:0001933)	5/178	0.05184940331454101	0.4163554508073168	0	0	2.563361493997332	7.586042387037186	ERRFI1;IBTK;AKT1S1;PRKAG2;PMEPA1
glycogen metabolic process (GO:0005977)	2/33	0.05337855877930408	0.4163554508073168	0	0	5.686347926267281	16.662967665921038	GYS1;PRKAG2
oligosaccharide biosynthetic process (GO:0009312)	2/33	0.05337855877930408	0.4163554508073168	0	0	5.686347926267281	16.662967665921038	GALNT13;GALNT4
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	2/33	0.05337855877930408	0.4163554508073168	0	0	5.686347926267281	16.662967665921038	POM121;NUP88
tRNA export from nucleus (GO:0006409)	2/33	0.05337855877930408	0.4163554508073168	0	0	5.686347926267281	16.662967665921038	POM121;NUP88
regulation of hematopoietic stem cell differentiation (GO:1902036)	3/76	0.054888921046608224	0.4163554508073168	0	0	3.63062841697893	10.537694769273184	PSMD9;PSMD13;PSMB3
positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	3/76	0.054888921046608224	0.4163554508073168	0	0	3.63062841697893	10.537694769273184	PSMD9;PSMD13;PSMB3
negative regulation of response to stimulus (GO:0048585)	4/127	0.05613491963373511	0.4163554508073168	0	0	2.878634732293269	8.290459988209118	ERBB3;ROR2;MERTK;CD34
response to amino acid (GO:0043200)	2/34	0.05630337178596786	0.4163554508073168	0	0	5.508370535714286	15.847586746433782	RRAGB;CPEB3
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	3/77	0.05665614213363816	0.4163554508073168	0	0	3.5813840746576173	10.28127579122273	PSMD9;PSMD13;PSMB3
negative regulation of ubiquitin protein ligase activity (GO:1904667)	3/77	0.05665614213363816	0.4163554508073168	0	0	3.5813840746576173	10.28127579122273	PSMD9;PSMD13;PSMB3
regulation of mitotic cell cycle phase transition (GO:1901990)	5/184	0.05815684706699716	0.4163554508073168	0	0	2.4766804014257184	7.045193944500949	PSMD9;PSMD13;PSMB3;CETN2;CEP131
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	3/78	0.05845018106220393	0.4163554508073168	0	0	3.533452914798206	10.03352397099924	PSMD9;PSMD13;PSMB3
negative regulation of cell communication (GO:0010648)	3/78	0.05845018106220393	0.4163554508073168	0	0	3.533452914798206	10.03352397099924	ERBB3;ROR2;MERTK
regulation of macromolecule metabolic process (GO:0060255)	4/129	0.058792222367189756	0.4163554508073168	0	0	2.8322882882882885	8.025984773655617	DDX19B;MEGF8;TOB1;CDK11B
membrane protein proteolysis (GO:0033619)	2/35	0.05928300771502443	0.4163554508073168	0	0	5.341179653679654	15.09114291218903	SPPL2A;SPPL3
positive regulation of telomerase activity (GO:0051973)	2/35	0.05928300771502443	0.4163554508073168	0	0	5.341179653679654	15.09114291218903	HMBOX1;HNRNPA2B1
tRNA transport (GO:0051031)	2/35	0.05928300771502443	0.4163554508073168	0	0	5.341179653679654	15.09114291218903	POM121;NUP88
protein kinase B signaling (GO:0043491)	2/35	0.05928300771502443	0.4163554508073168	0	0	5.341179653679654	15.09114291218903	AKT1S1;FOXO1
negative regulation of mitotic cell cycle phase transition (GO:1901991)	3/79	0.060270821316327106	0.4163554508073168	0	0	3.486783101250885	9.794050103190223	PSMD9;PSMD13;PSMB3
DNA-templated transcription, initiation (GO:0006352)	5/186	0.06035290879677372	0.4163554508073168	0	0	2.449063773405665	6.875859528487729	CAVIN1;MED16;GTF2F2;GTF2E1;MED7
NIK/NF-kappaB signaling (GO:0038061)	3/80	0.062117841028187744	0.4163554508073168	0	0	3.441325490652845	9.562486974490469	PSMD9;PSMD13;PSMB3
protein acylation (GO:0043543)	2/36	0.06231586656014869	0.4163554508073168	0	0	5.1838235294117645	14.387905441187977	ABHD17C;FOXO1
carbohydrate biosynthetic process (GO:0016051)	2/36	0.06231586656014869	0.4163554508073168	0	0	5.1838235294117645	14.387905441187977	GALNT13;GALNT4
calcium ion transmembrane import into cytosol (GO:0097553)	2/36	0.06231586656014869	0.4163554508073168	0	0	5.1838235294117645	14.387905441187977	IBTK;ATP2B4
BMP signaling pathway (GO:0030509)	3/81	0.06399101314833858	0.4163554508073168	0	0	3.397033459813729	9.338487868709295	MEGF8;TOB1;SMAD5
negative regulation of G0 to G1 transition (GO:0070317)	2/37	0.06540037721719881	0.4163554508073168	0	0	5.03545918367347	13.732841515515082	EHMT2;RNF2
positive regulation of smooth muscle cell proliferation (GO:0048661)	2/37	0.06540037721719881	0.4163554508073168	0	0	5.03545918367347	13.732841515515082	FOXJ2;HTR1B
macropinocytosis (GO:0044351)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	CARMIL1
positive regulation of axon guidance (GO:1902669)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	MEGF8
regulation of cellular carbohydrate catabolic process (GO:0043471)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	PGAM2
neurotransmitter loading into synaptic vesicle (GO:0098700)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	SLC17A7
ribosomal small subunit export from nucleus (GO:0000056)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	NUP88
mesodermal cell fate commitment (GO:0001710)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	SIX2
tRNA transcription from RNA polymerase III promoter (GO:0042797)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	GTF3C3
negative regulation of cytoplasmic translation (GO:2000766)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	CPEB3
intracellular pH elevation (GO:0051454)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	SLC26A6
plus-end-directed organelle transport along microtubule (GO:0072386)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	KIF3A
negative regulation of cellular response to hypoxia (GO:1900038)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	CD34
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	FOXO1
mRNA 3'-splice site recognition (GO:0000389)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	SF3A3
regulation of nuclease activity (GO:0032069)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	HMGB2
positive regulation of amyloid-beta clearance (GO:1900223)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	ABCA7
5S class rRNA transcription from RNA polymerase III type 1 promoter (GO:0042791)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	GTF3C3
positive regulation of phospholipid transport (GO:2001140)	1/6	0.06592100605446073	0.4163554508073168	0	0	17.572444444444443	47.78471534803886	ABCA7
